Unique ID,Typ,Title,CE Start Date,CE End Date,AH Start Date,AH End Date,Date photograph taken,Date Qualif.,Medium,Technique,Measurements,Artist,Orig. Location,Collection,Inventory #,Folder,Photographer,Copyright for Photo,Image Quality,Image Rights,Published in,Notes
XX_UNKNOWN_IHA0661,Authority, Leyla Yılmaz,,,,,,,,,,,,,IHA0661,,,,,,,
XX_UNKNOWN_IHA0958,Authority,Adem Kara,,,,,,,,,,,,,IHA0958,,,,,,,
XX_UNKNOWN_AN100855,Authority,Antakya ,,,,,,,,,,,Türkiye,,AN100855,,,,,,,
XX_UNKNOWN_AN100856,Authority,Antalya ,,,,,,,,,,,Türkiye,,AN100856,,,,,,,
XX_UNKNOWN_AN104317,Authority,Aptin Khanbaghi,,,,,,,,,,,,,AN104317,,,,,,,
XX_UNKNOWN_IHA0659,Authority,Aysu  Dincer,,,,,,,,,,,,,IHA0659,,,,,,,
XX_UNKNOWN_IHA0662,Authority,Başak  Acınan,,,,,,,,,,,,,IHA0662,,,,,,,
XX_UNKNOWN_AN00148,Authority,Cafer Bozkurt,,,,,,,,,,,Türkiye,,AN00148,,,,,,,
XX_UNKNOWN_AN00469,Authority,Dogan Tekeli,,,,,,,,,,,Türkiye,,AN00469,,,,,,,
XX_UNKNOWN_AN02510,Authority,Elif Özdemir,,,,,,,,,,,Türkiye,,AN02510,,,,,,,
XX_UNKNOWN_IHA0663,Authority,Ertürk  Barlas,,,,,,,,,,,,,IHA0663,,,,,,,
XX_UNKNOWN_IHA0688,Authority,Feryal  Tansuğ,,,,,,,,,,,,,IHA0688,,,,,,,
XX_UNKNOWN_IHA0658,Authority,Feryal  Tansuğ,,,,,,,,,,,,,IHA0658,,,,,,,
XX_UNKNOWN_AN103921,Authority,Gonca  Paşolar,,,,,,,,,,,Türkiye,,AN103921,,,,,,,
XX_UNKNOWN_AN01125,Authority,Ibrahim Bastanoglu,,,,,,,,,,,Türkiye,,AN01125,,,,,,,
XX_UNKNOWN_IHA0987,Authority,"Kaykavus I, Seljuk Sultan of Rum ",,,,,,,,,,,Türkiye,,IHA0987,,,,,,,
XX_UNKNOWN_AN00042,Authority,Michel Écochard,,,,,,,,,,,France,,AN00042,,,,,,,
XX_UNKNOWN_AN103789,Authority,Mualla Eyüboğlu Anhegger,,,,,,,,,,,Türkiye,,AN103789,,,,,,,
XX_UNKNOWN_AN100047,Authority,Renata Holod,,,,,,,,,,,Ukraine,,AN100047,,,,,,,
XX_UNKNOWN_AN01126,Authority,Sadik Mercangöz,,,,,,,,,,,Türkiye,,AN01126,,,,,,,
XX_UNKNOWN_AN104320,Authority,Süer Eker,,,,,,,,,,,,,AN104320,,,,,,,
XX_UNKNOWN_COL100812,Collection,"Cities as Built and Lived Environments: Scholarship from Muslim Contexts, 1875-2011 (English)",,,,,,,,,,,,,COL100812,,,,,,,
XX_UNKNOWN_COL100813,Collection,"Cities as Built and Lived Environments: Scholarship from Muslim Contexts, 1875-2011 (Türkçe)",,,,,,,,,,,,,COL100813,,,,,,,
XX_UNKNOWN_COL100768,Collection,City Records,,,,,,,,,,,,,COL100768,,,,,,,
XX_UNKNOWN_COL102185,Collection,Heritage Sites Damaged in the 6 February 2023 Turkey–Syria Earthquake,,,,,,,,,,,,,COL102185,,,,,,,
XX_UNKNOWN_COL101940,Collection,Timeline: Seljuk of Rum (Anatolia) {1081-1307},,,,,,,,,,,,,COL101940,,,,,,,
XX_WC_134683847,Image,1968 HATAY.png,,,,,,,,,,"<a href=""//commons.wikimedia.org/w/index.php?title=User:Cogitosuzergosum&amp;action=edit&amp;redlink=1"" class=""new"" title=""User:Cogitosuzergosum (page does not exist)"">Cogitosuzergosum</a>",,Wikimedia Commons,134683847,,"<a href=""//commons.wikimedia.org/w/index.php?title=User:Cogitosuzergosum&amp;action=edit&amp;redlink=1"" class=""new"" title=""User:Cogitosuzergosum (page does not exist)"">Cogitosuzergosum</a>",,https://upload.wikimedia.org/wikipedia/commons/1/1e/1968_HATAY.png,,,1968 Belediye Başkanlığı Seçimleri
XX_WC_45302898,Image,2013 Reyhanlı bombings cropped.gif,,,,,,,,,,"<a href=""https://tr.wikipedia.org/wiki/Kullan%C4%B1c%C4%B1:Emreculha"" class=""extiw"" title=""tr:Kullanıcı:Emreculha"">Emreculha</a>",,Wikimedia Commons,45302898,,"<a href=""https://tr.wikipedia.org/wiki/Kullan%C4%B1c%C4%B1:Emreculha"" class=""extiw"" title=""tr:Kullanıcı:Emreculha"">Emreculha</a>",,https://upload.wikimedia.org/wikipedia/commons/e/eb/2013_Reyhanl%C4%B1_bombings_cropped.gif,,,"<a href=""https://tr.wikipedia.org/wiki/2013_Reyhanl%C4%B1_bombal%C4%B1_sald%C4%B1r%C4%B1lar%C4%B1"" class=""extiw"" title=""tr:2013 Reyhanlı bombalı saldırıları"">2013 Reyhanlı bombalı saldırıların</a>ı gösterir iz haritası"
XX_WC_50226329,Image,2014 Türkiye Cumhurbaşkanlığı Seçimi Hatay.png,,,,,,,,,,"<a href=""//commons.wikimedia.org/w/index.php?title=User:Batuhan_duz&amp;action=edit&amp;redlink=1"" class=""new"" title=""User:Batuhan duz (page does not exist)"">Batuhan duz</a>",,Wikimedia Commons,50226329,,"<a href=""//commons.wikimedia.org/w/index.php?title=User:Batuhan_duz&amp;action=edit&amp;redlink=1"" class=""new"" title=""User:Batuhan duz (page does not exist)"">Batuhan duz</a>",,https://upload.wikimedia.org/wikipedia/commons/e/e5/2014_T%C3%BCrkiye_Cumhurba%C5%9Fkanl%C4%B1%C4%9F%C4%B1_Se%C3%A7imi_Hatay.png,,,Hatay'da 2014 Türkiye cumhurbaşkanlığı seçimi
XX_WC_56587771,Image,"31550 Gözlüce-Yayladağı-Hatay, Turkey - panoramio (1).jpg",,,,,,,,,,"<a rel=""nofollow"" class=""external text"" href=""https://www.panoramio.com/user/850752?with_photo_id=92513540"">uğur baysan</a>","36.008002, 35.981534",Wikimedia Commons,56587771,,"<a rel=""nofollow"" class=""external text"" href=""https://www.panoramio.com/user/850752?with_photo_id=92513540"">uğur baysan</a>",,https://upload.wikimedia.org/wikipedia/commons/b/be/31550_G%C3%B6zl%C3%BCce-Yaylada%C4%9F%C4%B1-Hatay%2C_Turkey_-_panoramio_%281%29.jpg,,,"31550 Gözlüce/Yayladağı/Hatay, Turkey"
XX_WC_56587786,Image,"31550 Gözlüce-Yayladağı-Hatay, Turkey - panoramio (2).jpg",,,,,,,,,,"<a rel=""nofollow"" class=""external text"" href=""https://web.archive.org/web/20161028034518/http://www.panoramio.com/user/850752?with_photo_id=92513614"">uğur baysan</a>","36.007542, 35.981324",Wikimedia Commons,56587786,,"<a rel=""nofollow"" class=""external text"" href=""https://web.archive.org/web/20161028034518/http://www.panoramio.com/user/850752?with_photo_id=92513614"">uğur baysan</a>",,https://upload.wikimedia.org/wikipedia/commons/c/c2/31550_G%C3%B6zl%C3%BCce-Yaylada%C4%9F%C4%B1-Hatay%2C_Turkey_-_panoramio_%282%29.jpg,,,"31550 Gözlüce/Yayladağı/Hatay, Turkey"
XX_WC_56587769,Image,"31550 Gözlüce-Yayladağı-Hatay, Turkey - panoramio.jpg",,,,,,,,,,"<a rel=""nofollow"" class=""external text"" href=""https://web.archive.org/web/20161028103340/http://www.panoramio.com/user/850752?with_photo_id=92513507"">uğur baysan</a>","36.008097, 35.981582",Wikimedia Commons,56587769,,"<a rel=""nofollow"" class=""external text"" href=""https://web.archive.org/web/20161028103340/http://www.panoramio.com/user/850752?with_photo_id=92513507"">uğur baysan</a>",,https://upload.wikimedia.org/wikipedia/commons/4/46/31550_G%C3%B6zl%C3%BCce-Yaylada%C4%9F%C4%B1-Hatay%2C_Turkey_-_panoramio.jpg,,,"31550 Gözlüce/Yayladağı/Hatay, Turkey"
XX_WC_57537897,Image,"31800 Hıdırbey-Samandağ-Hatay, Turkey - panoramio (1).jpg",,,,,,,,,,"<a rel=""nofollow"" class=""external text"" href=""https://web.archive.org/web/20161029050246/http://www.panoramio.com/user/4678999?with_photo_id=98382888"">Ben Bender</a>","36.129284, 35.971362",Wikimedia Commons,57537897,,"<a rel=""nofollow"" class=""external text"" href=""https://web.archive.org/web/20161029050246/http://www.panoramio.com/user/4678999?with_photo_id=98382888"">Ben Bender</a>",,https://upload.wikimedia.org/wikipedia/commons/6/61/31800_H%C4%B1d%C4%B1rbey-Samanda%C4%9F-Hatay%2C_Turkey_-_panoramio_%281%29.jpg,,,"31800 Hıdırbey/Samandağ/Hatay, Turkey"
XX_WC_57537920,Image,"31800 Hıdırbey-Samandağ-Hatay, Turkey - panoramio (2).jpg",,,,,,,,,,"<a rel=""nofollow"" class=""external text"" href=""https://web.archive.org/web/20161029050125/http://www.panoramio.com/user/4678999?with_photo_id=98382887"">Ben Bender</a>","36.129314, 35.971362",Wikimedia Commons,57537920,,"<a rel=""nofollow"" class=""external text"" href=""https://web.archive.org/web/20161029050125/http://www.panoramio.com/user/4678999?with_photo_id=98382887"">Ben Bender</a>",,https://upload.wikimedia.org/wikipedia/commons/3/37/31800_H%C4%B1d%C4%B1rbey-Samanda%C4%9F-Hatay%2C_Turkey_-_panoramio_%282%29.jpg,,,"31800 Hıdırbey/Samandağ/Hatay, Turkey"
XX_WC_57537931,Image,"31800 Hıdırbey-Samandağ-Hatay, Turkey - panoramio (3).jpg",,,,,,,,,,"<a rel=""nofollow"" class=""external text"" href=""https://web.archive.org/web/20161029045919/http://www.panoramio.com/user/4678999?with_photo_id=98382882"">Ben Bender</a>","36.124245, 35.968532",Wikimedia Commons,57537931,,"<a rel=""nofollow"" class=""external text"" href=""https://web.archive.org/web/20161029045919/http://www.panoramio.com/user/4678999?with_photo_id=98382882"">Ben Bender</a>",,https://upload.wikimedia.org/wikipedia/commons/3/35/31800_H%C4%B1d%C4%B1rbey-Samanda%C4%9F-Hatay%2C_Turkey_-_panoramio_%283%29.jpg,,,"31800 Hıdırbey/Samandağ/Hatay, Turkey"
XX_WC_57537966,Image,"31800 Hıdırbey-Samandağ-Hatay, Turkey - panoramio (5).jpg",,,,,,,,,,"<a rel=""nofollow"" class=""external text"" href=""https://web.archive.org/web/20161029045957/http://www.panoramio.com/user/4678999?with_photo_id=98382884"">Ben Bender</a>","36.124915, 35.967974",Wikimedia Commons,57537966,,"<a rel=""nofollow"" class=""external text"" href=""https://web.archive.org/web/20161029045957/http://www.panoramio.com/user/4678999?with_photo_id=98382884"">Ben Bender</a>",,https://upload.wikimedia.org/wikipedia/commons/b/be/31800_H%C4%B1d%C4%B1rbey-Samanda%C4%9F-Hatay%2C_Turkey_-_panoramio_%285%29.jpg,,,"31800 Hıdırbey/Samandağ/Hatay, Turkey"
XX_WC_57537996,Image,"31800 Hıdırbey-Samandağ-Hatay, Turkey - panoramio (6).jpg",,,,,,,,,,"<a rel=""nofollow"" class=""external text"" href=""https://web.archive.org/web/20161030131052/http://www.panoramio.com/user/4678999?with_photo_id=98382890"">Ben Bender</a>","36.129043, 35.971357",Wikimedia Commons,57537996,,"<a rel=""nofollow"" class=""external text"" href=""https://web.archive.org/web/20161030131052/http://www.panoramio.com/user/4678999?with_photo_id=98382890"">Ben Bender</a>",,https://upload.wikimedia.org/wikipedia/commons/6/61/31800_H%C4%B1d%C4%B1rbey-Samanda%C4%9F-Hatay%2C_Turkey_-_panoramio_%286%29.jpg,,,"31800 Hıdırbey/Samandağ/Hatay, Turkey"
XX_WC_57538047,Image,"31800 Hıdırbey-Samandağ-Hatay, Turkey - panoramio (7).jpg",,,,,,,,,,"<a rel=""nofollow"" class=""external text"" href=""https://web.archive.org/web/20161030131123/http://www.panoramio.com/user/4678999?with_photo_id=98382892"">Ben Bender</a>","36.128395, 35.971343",Wikimedia Commons,57538047,,"<a rel=""nofollow"" class=""external text"" href=""https://web.archive.org/web/20161030131123/http://www.panoramio.com/user/4678999?with_photo_id=98382892"">Ben Bender</a>",,https://upload.wikimedia.org/wikipedia/commons/8/8c/31800_H%C4%B1d%C4%B1rbey-Samanda%C4%9F-Hatay%2C_Turkey_-_panoramio_%287%29.jpg,,,"31800 Hıdırbey/Samandağ/Hatay, Turkey"
XX_WC_57538091,Image,"31800 Hıdırbey-Samandağ-Hatay, Turkey - panoramio (8).jpg",,,,,,,,,,"<a rel=""nofollow"" class=""external text"" href=""https://web.archive.org/web/20161030131136/http://www.panoramio.com/user/4678999?with_photo_id=98382894"">Ben Bender</a>","36.128223, 35.971339",Wikimedia Commons,57538091,,"<a rel=""nofollow"" class=""external text"" href=""https://web.archive.org/web/20161030131136/http://www.panoramio.com/user/4678999?with_photo_id=98382894"">Ben Bender</a>",,https://upload.wikimedia.org/wikipedia/commons/e/eb/31800_H%C4%B1d%C4%B1rbey-Samanda%C4%9F-Hatay%2C_Turkey_-_panoramio_%288%29.jpg,,,"31800 Hıdırbey/Samandağ/Hatay, Turkey"
XX_WC_57538144,Image,"31800 Hıdırbey-Samandağ-Hatay, Turkey - panoramio (9).jpg",,,,,,,,,,"<a rel=""nofollow"" class=""external text"" href=""https://web.archive.org/web/20161030131144/http://www.panoramio.com/user/4678999?with_photo_id=98382895"">Ben Bender</a>","36.128018, 35.971334",Wikimedia Commons,57538144,,"<a rel=""nofollow"" class=""external text"" href=""https://web.archive.org/web/20161030131144/http://www.panoramio.com/user/4678999?with_photo_id=98382895"">Ben Bender</a>",,https://upload.wikimedia.org/wikipedia/commons/9/93/31800_H%C4%B1d%C4%B1rbey-Samanda%C4%9F-Hatay%2C_Turkey_-_panoramio_%289%29.jpg,,,"31800 Hıdırbey/Samandağ/Hatay, Turkey"
XX_WC_57537891,Image,"31800 Hıdırbey-Samandağ-Hatay, Turkey - panoramio.jpg",,,,,,,,,,"<a rel=""nofollow"" class=""external text"" href=""https://web.archive.org/web/20161029045941/http://www.panoramio.com/user/4678999?with_photo_id=98382885"">Ben Bender</a>","36.128683, 35.971331",Wikimedia Commons,57537891,,"<a rel=""nofollow"" class=""external text"" href=""https://web.archive.org/web/20161029045941/http://www.panoramio.com/user/4678999?with_photo_id=98382885"">Ben Bender</a>",,https://upload.wikimedia.org/wikipedia/commons/4/45/31800_H%C4%B1d%C4%B1rbey-Samanda%C4%9F-Hatay%2C_Turkey_-_panoramio.jpg,,,"31800 Hıdırbey/Samandağ/Hatay, Turkey"
XX_WC_128685451,Image,"A building wreck in Samandag district ,Hatay.jpg",,,,,,,,,,VOA,,Wikimedia Commons,128685451,,VOA,,https://upload.wikimedia.org/wikipedia/commons/4/4b/A_building_wreck_in_Samandag_district_%2CHatay.jpg,,,"A building wreck in Samandag district ,Hatay Province, Turkey."
XX_WC_55653395,Image,A plate of oruk.jpg,,,,,,,,,,"<a href=""//commons.wikimedia.org/wiki/User:E4024"" class=""mw-redirect"" title=""User:E4024"">E4024</a>",,Wikimedia Commons,55653395,,"<a href=""//commons.wikimedia.org/wiki/User:E4024"" class=""mw-redirect"" title=""User:E4024"">E4024</a>",,https://upload.wikimedia.org/wikipedia/commons/2/28/A_plate_of_oruk.jpg,,,"A plate of  ""içli köfte"" from Hatay, Turkey."
XX_WC_54286650,Image,ANTAKYA - panoramio.jpg,,,,,,,,,,"<a rel=""nofollow"" class=""external text"" href=""https://web.archive.org/web/20161022010052/http://www.panoramio.com/user/2046898?with_photo_id=61033853"">nurettingülay(from T…</a>","36.203206, 36.161577",Wikimedia Commons,54286650,,"<a rel=""nofollow"" class=""external text"" href=""https://web.archive.org/web/20161022010052/http://www.panoramio.com/user/2046898?with_photo_id=61033853"">nurettingülay(from T…</a>",,https://upload.wikimedia.org/wikipedia/commons/b/b1/ANTAKYA_-_panoramio.jpg,,,ANTAKYA
XX_WC_54230206,Image,ANTAKYA EYLÜL 2011 - panoramio (6).jpg,,,,,,,,,,"<a rel=""nofollow"" class=""external text"" href=""https://web.archive.org/web/20161020122831/http://www.panoramio.com/user/2046898?with_photo_id=60838602"">nurettingülay(from T…</a>","36.201973, 36.168709",Wikimedia Commons,54230206,,"<a rel=""nofollow"" class=""external text"" href=""https://web.archive.org/web/20161020122831/http://www.panoramio.com/user/2046898?with_photo_id=60838602"">nurettingülay(from T…</a>",,https://upload.wikimedia.org/wikipedia/commons/b/ba/ANTAKYA_EYL%C3%9CL_2011_-_panoramio_%286%29.jpg,,,ANTAKYA EYLÜL 2011
XX_WC_133624312,Image,"Acorn in Hatay, Altınözü.jpg",,,,,,,,,,"<a href=""//commons.wikimedia.org/w/index.php?title=User:Nur_%C3%87a%C4%9Flar&amp;action=edit&amp;redlink=1"" class=""new"" title=""User:Nur Çağlar (page does not exist)"">Nur Çağlar</a>","36.083861, 36.243267",Wikimedia Commons,133624312,,"<a href=""//commons.wikimedia.org/w/index.php?title=User:Nur_%C3%87a%C4%9Flar&amp;action=edit&amp;redlink=1"" class=""new"" title=""User:Nur Çağlar (page does not exist)"">Nur Çağlar</a>",,https://upload.wikimedia.org/wikipedia/commons/4/46/Acorn_in_Hatay%2C_Alt%C4%B1n%C3%B6z%C3%BC.jpg,,,"An acorn is the nut of an oak tree, typically from the genus Quercus. It is a small, oval-shaped nut with a hard outer shell and a distinctive cap, known as a cupule, at the base."
XX_WC_128881443,Image,Aerial View of the Hatay Province in Turkey (52698066082).jpg,,,,,,,,,,"<a rel=""nofollow"" class=""external text"" href=""https://www.flickr.com/people/9364837@N06"">U.S. Department of State</a> from United States",,Wikimedia Commons,128881443,,"<a rel=""nofollow"" class=""external text"" href=""https://www.flickr.com/people/9364837@N06"">U.S. Department of State</a> from United States",,https://upload.wikimedia.org/wikipedia/commons/d/de/Aerial_View_of_the_Hatay_Province_in_Turkey_%2852698066082%29.jpg,,,"Aerial view of a building where families receive UNHCR relief resources in the Hatay Province in Turkey, on February 19, 2023. [State Department photo by Ron Przysucha/ Public Domain]"
XX_WC_128881525,Image,Aerial View of the Hatay Province in Turkey (52698070677).jpg,,,,,,,,,,"<a rel=""nofollow"" class=""external text"" href=""https://www.flickr.com/people/9364837@N06"">U.S. Department of State</a> from United States",,Wikimedia Commons,128881525,,"<a rel=""nofollow"" class=""external text"" href=""https://www.flickr.com/people/9364837@N06"">U.S. Department of State</a> from United States",,https://upload.wikimedia.org/wikipedia/commons/e/e1/Aerial_View_of_the_Hatay_Province_in_Turkey_%2852698070677%29.jpg,,,"Aerial view of the Hatay Province in Turkey, on February 19, 2023. [State Department photo by Ron Przysucha/ Public Domain]"
XX_WC_128881452,Image,Aerial View of the Hatay Province in Turkey (52698585301).jpg,,,,,,,,,,"<a rel=""nofollow"" class=""external text"" href=""https://www.flickr.com/people/9364837@N06"">U.S. Department of State</a> from United States",,Wikimedia Commons,128881452,,"<a rel=""nofollow"" class=""external text"" href=""https://www.flickr.com/people/9364837@N06"">U.S. Department of State</a> from United States",,https://upload.wikimedia.org/wikipedia/commons/f/f7/Aerial_View_of_the_Hatay_Province_in_Turkey_%2852698585301%29.jpg,,,"Aerial view of the Hatay Province in Turkey, on February 19, 2023. [State Department photo by Ron Przysucha/ Public Domain]"
XX_WC_128881449,Image,Aerial View of the Hatay Province in Turkey (52698585871).jpg,,,,,,,,,,"<a rel=""nofollow"" class=""external text"" href=""https://www.flickr.com/people/9364837@N06"">U.S. Department of State</a> from United States",,Wikimedia Commons,128881449,,"<a rel=""nofollow"" class=""external text"" href=""https://www.flickr.com/people/9364837@N06"">U.S. Department of State</a> from United States",,https://upload.wikimedia.org/wikipedia/commons/c/c5/Aerial_View_of_the_Hatay_Province_in_Turkey_%2852698585871%29.jpg,,,"Aerial view of the AFAD relief center in Hatay Province in Turkey, on February 19, 2023. [State Department photo by Ron Przysucha/ Public Domain]"
XX_WC_128881518,Image,Aerial View of the Hatay Province in Turkey (52698586191).jpg,,,,,,,,,,"<a rel=""nofollow"" class=""external text"" href=""https://www.flickr.com/people/9364837@N06"">U.S. Department of State</a> from United States",,Wikimedia Commons,128881518,,"<a rel=""nofollow"" class=""external text"" href=""https://www.flickr.com/people/9364837@N06"">U.S. Department of State</a> from United States",,https://upload.wikimedia.org/wikipedia/commons/1/18/Aerial_View_of_the_Hatay_Province_in_Turkey_%2852698586191%29.jpg,,,"Aerial view of the Hatay Province in Turkey, on February 19, 2023. [State Department photo by Ron Przysucha/ Public Domain]"
XX_WC_128881541,Image,Aerial View of the Hatay Province in Turkey (52698589356).jpg,,,,,,,,,,"<a rel=""nofollow"" class=""external text"" href=""https://www.flickr.com/people/9364837@N06"">U.S. Department of State</a> from United States",,Wikimedia Commons,128881541,,"<a rel=""nofollow"" class=""external text"" href=""https://www.flickr.com/people/9364837@N06"">U.S. Department of State</a> from United States",,https://upload.wikimedia.org/wikipedia/commons/6/61/Aerial_View_of_the_Hatay_Province_in_Turkey_%2852698589356%29.jpg,,,"Aerial view of the Hatay Province in Turkey, on February 19, 2023. AFAD Relief center at Hatay Stadium. [State Department photo by Ron Przysucha/ Public Domain]"
XX_WC_128881408,Image,Aerial View of the Hatay Province in Turkey (52698845489).jpg,,,,,,,,,,"<a rel=""nofollow"" class=""external text"" href=""https://www.flickr.com/people/9364837@N06"">U.S. Department of State</a> from United States",,Wikimedia Commons,128881408,,"<a rel=""nofollow"" class=""external text"" href=""https://www.flickr.com/people/9364837@N06"">U.S. Department of State</a> from United States",,https://upload.wikimedia.org/wikipedia/commons/3/33/Aerial_View_of_the_Hatay_Province_in_Turkey_%2852698845489%29.jpg,,,"Aerial view of AFAD Relief efforts in the Hatay Province in Turkey, on February 19, 2023. [State Department photo by Ron Przysucha/ Public Domain]"
XX_WC_128881524,Image,Aerial View of the Hatay Province in Turkey (52698848734).jpg,,,,,,,,,,"<a rel=""nofollow"" class=""external text"" href=""https://www.flickr.com/people/9364837@N06"">U.S. Department of State</a> from United States",,Wikimedia Commons,128881524,,"<a rel=""nofollow"" class=""external text"" href=""https://www.flickr.com/people/9364837@N06"">U.S. Department of State</a> from United States",,https://upload.wikimedia.org/wikipedia/commons/a/a4/Aerial_View_of_the_Hatay_Province_in_Turkey_%2852698848734%29.jpg,,,"Aerial view of the Hatay Province in Turkey, on February 19, 2023. [State Department photo by Ron Przysucha/ Public Domain]"
XX_WC_128881531,Image,Aerial View of the Hatay Province in Turkey (52698851739).jpg,,,,,,,,,,"<a rel=""nofollow"" class=""external text"" href=""https://www.flickr.com/people/9364837@N06"">U.S. Department of State</a> from United States",,Wikimedia Commons,128881531,,"<a rel=""nofollow"" class=""external text"" href=""https://www.flickr.com/people/9364837@N06"">U.S. Department of State</a> from United States",,https://upload.wikimedia.org/wikipedia/commons/2/25/Aerial_View_of_the_Hatay_Province_in_Turkey_%2852698851739%29.jpg,,,"Aerial  view of the Hatay Province in Turkey, on February 19, 2023. The UNHCR provides temporary shelter for victims of the February 6 earthquakes [State Department photo by Ron Przysucha/ Public Domain]"
XX_WC_128881527,Image,Aerial View of the Hatay Province in Turkey (52699004990).jpg,,,,,,,,,,"<a rel=""nofollow"" class=""external text"" href=""https://www.flickr.com/people/9364837@N06"">U.S. Department of State</a> from United States",,Wikimedia Commons,128881527,,"<a rel=""nofollow"" class=""external text"" href=""https://www.flickr.com/people/9364837@N06"">U.S. Department of State</a> from United States",,https://upload.wikimedia.org/wikipedia/commons/a/ae/Aerial_View_of_the_Hatay_Province_in_Turkey_%2852699004990%29.jpg,,,"Aerial view of the Hatay Province in Turkey, on February 19, 2023. [State Department photo by Ron Przysucha/ Public Domain]"
XX_WC_136636738,Image,"After the 7.8 magnitude earthquake Hatay Province in Turkey, on August 6, 2023.jpg",,,,,,,,,,"<a href=""//commons.wikimedia.org/w/index.php?title=User:Renkligil&amp;action=edit&amp;redlink=1"" class=""new"" title=""User:Renkligil (page does not exist)"">Fatih Renkligil</a>",,Wikimedia Commons,136636738,,"<a href=""//commons.wikimedia.org/w/index.php?title=User:Renkligil&amp;action=edit&amp;redlink=1"" class=""new"" title=""User:Renkligil (page does not exist)"">Fatih Renkligil</a>",,https://upload.wikimedia.org/wikipedia/commons/a/af/After_the_7.8_magnitude_earthquake_Hatay_Province_in_Turkey%2C_on_August_6%2C_2023.jpg,,,"Hatay Province in Turkey, on August 6, 2023."
XX_WC_136636737,Image,After the 7.8 magnitude earthquake Hatay Province in Turkey.jpg,,,,,,,,,,"<a href=""//commons.wikimedia.org/w/index.php?title=User:Renkligil&amp;action=edit&amp;redlink=1"" class=""new"" title=""User:Renkligil (page does not exist)"">Fatih Renkligil</a>",,Wikimedia Commons,136636737,,"<a href=""//commons.wikimedia.org/w/index.php?title=User:Renkligil&amp;action=edit&amp;redlink=1"" class=""new"" title=""User:Renkligil (page does not exist)"">Fatih Renkligil</a>",,https://upload.wikimedia.org/wikipedia/commons/d/df/After_the_7.8_magnitude_earthquake_Hatay_Province_in_Turkey.jpg,,,"Hatay Province in Turkey, on August 6, 2023."
XX_WC_136636744,Image,After the 7.8 magnitude earthquake Hatay in Turkey.jpg,,,,,,,,,,"<a href=""//commons.wikimedia.org/w/index.php?title=User:Renkligil&amp;action=edit&amp;redlink=1"" class=""new"" title=""User:Renkligil (page does not exist)"">Fatih Renkligil</a>",,Wikimedia Commons,136636744,,"<a href=""//commons.wikimedia.org/w/index.php?title=User:Renkligil&amp;action=edit&amp;redlink=1"" class=""new"" title=""User:Renkligil (page does not exist)"">Fatih Renkligil</a>",,https://upload.wikimedia.org/wikipedia/commons/b/bf/After_the_7.8_magnitude_earthquake_Hatay_in_Turkey.jpg,,,"Hatay Province in Turkey, on August 6, 2023."
XX_WC_136636743,Image,After the earthquake Hatay Province in Turkey.jpg,,,,,,,,,,"<a href=""//commons.wikimedia.org/w/index.php?title=User:Renkligil&amp;action=edit&amp;redlink=1"" class=""new"" title=""User:Renkligil (page does not exist)"">Fatih Renkligil</a>",,Wikimedia Commons,136636743,,"<a href=""//commons.wikimedia.org/w/index.php?title=User:Renkligil&amp;action=edit&amp;redlink=1"" class=""new"" title=""User:Renkligil (page does not exist)"">Fatih Renkligil</a>",,https://upload.wikimedia.org/wikipedia/commons/f/fc/After_the_earthquake_Hatay_Province_in_Turkey.jpg,,,"Hatay Province in Turkey, on August 6, 2023."
XX_WC_123374424,Image,"Aftermath of flooding in Erzin, Hatay.jpg",,,,,,,,,,"<a href=""//commons.wikimedia.org/w/index.php?title=User:Renkligil&amp;action=edit&amp;redlink=1"" class=""new"" title=""User:Renkligil (page does not exist)"">Fatih Renkligil</a>",,Wikimedia Commons,123374424,,"<a href=""//commons.wikimedia.org/w/index.php?title=User:Renkligil&amp;action=edit&amp;redlink=1"" class=""new"" title=""User:Renkligil (page does not exist)"">Fatih Renkligil</a>",,https://upload.wikimedia.org/wikipedia/commons/5/58/Aftermath_of_flooding_in_Erzin%2C_Hatay.jpg,,,HATAY'da şiddetli yağışlar Erzin İlçesi'nde sel felaketine neden oldu. Amanos Dağları'ndan gelen sel suları büyük yıkım getirdi. Yaşanan sel felaketinden sonra kaderine terkedilmiş.
XX_WC_123374421,Image,"Aftermath of flooding, Kurtoğlu Aile Pansiyonu, Erzin, Hatay.jpg",,,,,,,,,,"<a href=""//commons.wikimedia.org/w/index.php?title=User:Renkligil&amp;action=edit&amp;redlink=1"" class=""new"" title=""User:Renkligil (page does not exist)"">Fatih Renkligil</a>",,Wikimedia Commons,123374421,,"<a href=""//commons.wikimedia.org/w/index.php?title=User:Renkligil&amp;action=edit&amp;redlink=1"" class=""new"" title=""User:Renkligil (page does not exist)"">Fatih Renkligil</a>",,https://upload.wikimedia.org/wikipedia/commons/4/48/Aftermath_of_flooding%2C_Kurto%C4%9Flu_Aile_Pansiyonu%2C_Erzin%2C_Hatay.jpg,,,"Erzin Erzin'de 4 kişinin öldüğü, 1 kişinin de kaybolduğu sel felaketi. Yaşanan sel felaketinden sonra kaderine terkedilmiş."
